2017-07-06,2605.44380335,2546.38790528,2599.00014572,2589.9457086,13985440.2253,5422.78804626,2579.01288156
2017-07-07,2599.81347213,2423.0,2587.05608579,2477.0,30327873.8097,12106.0821845,2505.17660028
2017-07-08,2549.27253246,2420.0,2476.99999997,2549.27253246,22059814.7773,8892.05355569,2480.84591924
2017-07-09,2559.0,2470.0,2549.27253246,2473.1147386,14494306.7678,5754.35887929,2518.83955656
2017-07-10,2499.59999999,2244.0,2474.88862999,2316.0,45871920.0741,19287.1574026,2378.36603479
2017-07-11,2375.425162,2183.00000001,2316.0,2283.99552336,57419123.9354,25051.6002222,2292.0341785
2017-07-12,2398.445,2195.00000004,2283.99552336,2375.92499996,40112388.629,17335.8556885,2313.83955599
2017-07-13,2400.0,2284.01,2376.0,2327.26714203,32875535.0775,14054.8226581,2339.09284216
2017-07-14,2350.0,2133.99999997,2327.3,2205.90730017,33293525.8502,14905.3592495,2233.6614162
2017-07-15,2213.87290324,1972.00001,2205.90730018,1977.5,59275252.4619,28823.0724463,2056.5209546
2017-07-16,2054.0,1835.00027699,1977.5,1925.89999989,66403515.2713,34464.8982666,1926.69987758
2017-07-17,2224.84499999,1922.19330015,1922.19330015,2223.40308238,59429221.7829,28707.7549015,2070.14522685
2017-07-18,2390.0,2117.27096332,2223.40308238,2299.99999958,74187365.7812,32552.1417048,2279.0317901
2017-07-19,2409.90497,2210.0,2299.99999951,2249.99999972,53165309.1768,23108.4988939,2300.68207462
2017-07-20,2925.99999999,2246.91570781,2249.99999972,2855.0,115996549.015,44658.0964177,2597.4360378
2017-07-21,2864.00000006,2600.5,2850.95,2666.69902964,74807686.6595,27406.6547145,2729.54461019
2017-07-22,2909.51102727,2646.5026124,2669.65585919,2847.0,58251215.171,20724.5573164,2810.73386908
2017-07-23,2880.1512172,2655.0,2847.00000004,2751.43083445,45486459.5933,16433.2829812,2767.9471987
2017-07-24,2815.51744787,2705.01,2751.43083446,2769.36363636,32987032.0143,11943.7518594,2761.86514947
2017-07-25,2800.0,2417.33001,2769.36363637,2565.99999948,102645701.467,39725.9481401,2583.84522642
2017-07-26,2619.96493511,2400.0,2565.99999948,2526.35064673,52104922.7159,20882.9837906,2495.08993725
2017-07-27,2695.65148429,2506.44022736,2526.35064674,2669.999998,36320872.7911,14050.656435,2584.9947267
2017-07-28,2844.23,2660.0,2669.99999799,2789.98120002,54072388.3397,19643.0592063,2752.7478165
2017-07-29,2794.9,2659.00000005,2788.5,2719.00000003,25901757.1302,9538.23970504,2715.56995118
2017-07-30,2753.48609939,2619.97526495,2723.5697957,2753.0,22700308.589,8432.37561724,2692.04191315
2017-07-31,2882.99999994,2692.17417055,2753.48609939,2855.0,29353388.6845,10520.1737698,2790.19998403
2017-08-01,2927.00000002,2640.0,2855.0,2736.48268487,52056978.7105,18804.3860262,2768.34237703
2017-08-02,2760.46813195,2667.6606257,2736.38268496,2699.0,23714653.9507,8730.9253108,2716.16731405
2017-08-03,2808.77059872,2698.0,2699.0,2794.88999995,15339545.6382,5569.7253257,2754.09373733
2017-08-04,2879.90000004,2762.00000002,2789.12000004,2863.0099985,17359065.5269,6128.85815424,2832.34904283
2017-08-05,3333.0,2852.82382318,2858.00002018,3256.53665595,61195311.4827,19401.9372236,3154.08254224
2017-08-06,3309.0,3143.0,3253.00000004,3228.99999993,28805789.408,8890.12740818,3240.19984027
2017-08-07,3436.20089999,3191.0,3228.99991998,3398.99999999,29894673.3597,8959.5371539,3336.63144046
2017-08-08,3480.0,3350.0,3397.99999999,3411.0,38268744.5166,11195.1042365,3418.34642251
2017-08-09,3429.42220025,3229.18977781,3405.99999998,3334.33601873,33829413.3204,10161.4823922,3329.18092209
2017-08-10,3444.999999,3306.19746171,3337.0,3415.86609324,21173252.1514,6233.02512729,3396.94638141
2017-08-11,3674.9,3400.88,3418.86609323,3641.33709998,26030562.908,7385.87902173,3524.36897915
2017-08-12,3767.50499997,3591.56508346,3648.99999994,3767.50499997,10854285.3616,2944.27531723,3686.57282085
2017-08-13,4254.88402546,3833.0,3865.0,4025.0,68906069.9088,17104.4343285,4028.55005814
2017-08-14,4245.0,3965.0,4051.69740436,4186.0,18614859.766,4534.26725734,4105.3733072
2017-08-15,4426.0,3761.70461157,4310.92800002,4149.0,80209337.1797,19596.0594736,4093.13603522
2017-08-16,4395.55499999,3926.0,4146.00000001,4380.99999999,40427286.6644,9680.75941664,4176.04496966
2017-08-17,4489.20999994,4180.0,4380.99999999,4262.0,47385213.4732,10911.6494284,4342.62608822
2017-08-18,4354.0,3960.0,4262.00000001,4090.0,53465748.5067,12831.5135407,4166.75307531
2017-08-19,4187.8917385,3910.0,4090.0,4137.62063907,60390800.9331,14903.2208132,4052.19795707
